CODIGO,NUMERO,NOME,GRUPO,TIPO,MEDICAMENTO,MATERIA_PRIMA,UNIDADE,NUMERO_FAB,ESTOQUE_MIN,ESTOQUE_IDEAL,ESTOQUE_DISP,CUSTO,LUCRO,VENDA,DOLAR,ABC,FORNECEDOR,LOCAL,GAVETA,Utilizado,FABRICANTE,SUBGRUPO,NOMECURTO,P_FOTO,NC_MERCOSUL,C_CLAS_FISCAL,C_CST_O,C_CST,C_ECF_ALIQ,C_ICMS,C_ICMS_ST,C_IPI,C_RED_BCALC,ULTIMA_VENDA,ULTIMA_COMPRA,PODE_DESCONTO,DESCONTO_MAX,PESO_BRUTO,PESO_LIQUIDO,CFOP_INUF,CFOP_OUTUF,ARQUIVADO,PRECO_1,PRECO_2,GTIN,USA_SERIAL,vTotTrib,NUMERO_ORIGINAL,cANP,CST_IPI_PIS_COFINS,VALIDADE,USA_LOTES,cBenef,indEscala,CNPJFab,PIS_ALIQ,COFINS_ALIQ,IPI_cEnq,CEST,vBCSTRet,vICMSSTRet,pST,vICMSSubstituto,pRedBCEfet,vBCEfet,pICMSEfet,vICMSEfet,ML_category_id,ML_video_id,ML_warranty,ML_Description,ITEM_REGRAFISCAL_IDPK,REGRAFISCALPDV_IDPK,CST_CBSIBS,ClassTrib_CBSIBS,AliquotaCBS,AliquotaIBSUF,AliquotaIBSMun,pRedAliqCBS,pRedAliqIBSUF,pRedAliqIBSMun,OBS_REFORMA
371,108,PONTEIRA CONICO US 54 MM,,C,N,N,UN,108,0,0,2,"49,39",-100,0,0,0,23,,,,,,,,39269090,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
372,13717,PONTEIRA TECATHERM 40 MM,,C,N,N,UN,13717,0,0,0,"71,8","192,3398","209,9","41,73",0,23,,,,,,,,90189099,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
373,12639,PORCA DE TRAVA DO CABO CORRUGADO APLICADOR,,C,N,N,UN,12639,1,1,2,"31,17","2,6628",32,"6,36",0,23,,,,,,,,90330000,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
374,100,PRENSA CABO INJETADO ELETRODO METALICO,,C,N,N,UN,PAINJ001.00,5,5,20,"3,15","915,873",32,"6,36",0,23,,,,,,,,85444200,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
375,3025183,PROJETIL APLICADOR THORK                                                         NS: 0000000048,,C,N,N,UN,3025183,0,0,3,"105,69",-100,0,0,0,23,,,,,,,,90330000,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
376,10262,RELE DE ESTADO SÓLIDO CDG1-1AA/40A,,C,N,N,UN,10262,2,2,1,"194,95",-100,0,0,0,23,,,,,,,,85364900,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
377,271814,RESERVATORIO PARA VAPOR NOVO 127V,,C,N,N,UN,2071814,1,1,12,235,"93,62",455,"90,46",0,23,,,,,,,,90189099,,0,000,,0,0,0,100,25/06/2026,26/06/2026,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
378,1257,RESISTENCIA ELETRICA 120V 750W,,C,N,N,UN,1257,0,0,3,"73,47",-100,0,0,0,23,,,,,,,,85161000,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
379,4116,RESISTOR SMD 10R - 1206,,C,N,N,UN,4116,0,0,10,"0,02",-100,0,0,0,23,,,,,,,,85331000,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
380,5557,SENSOR DE TEMPERATURA DS18B20 - MAXIM,,C,N,N,UN,5557,0,0,1,"131,44","204,3214",400,"79,52",0,23,,,,,,,,85423190,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
381,10424,SENSOR DE TEMPERATURA METALICO,,C,N,N,UN,10424,0,0,10,"83,784","675,8044",650,"125,24",0,20,,,ACRUS,HTM,,SENSOR DE TEMPERATURA MET,,85334011,,0,101,0,0,0,0,100,,01/07/2026,True,100,0,0,5102,6102,False,650,650,,False,"35,16",,,99|99|00,,False,,S,,0,0,999,0,0,0,18,"14,25",0,0,0,0,,,,,0,0,000,000001,0,0,0,0,0,0,
382,3015117,SOQUETE CIRCULAR 9 VIAS                                                          NS: 0000000051,,C,N,N,UN,3015117,1,1,15,"46,54","71,8951",80,"15,9",0,23,,,,,,,,85366990,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
383,1782363,SUP. APLICADOR LIPOCAVITY 40,,C,N,N,UN,1782363,0,0,2,"68,85",-100,0,0,0,23,,,,,,,,39205100,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
384,1727540,SUP. APLICADOR ULTRAMED EM ACRILICO,,C,N,N,UN,1727540,0,0,3,"68,23",-100,0,0,0,23,,,,,,,,39205100,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
385,1732331,SUP. TRANSDUTOR LIPOCAVITY 40,,C,N,N,UN,1732331,0,0,2,"136,88",-100,0,0,0,23,,,,,,,,39072100,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
386,3038135,SUPORTE CABECOTE HECCUS                                                          NS: 0000000038,,C,N,N,UN,3038135,0,0,2,"41,2",-100,0,0,0,23,,,,,,,,39259090,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
387,4606,SUPORTE DA CANETA FLUENCE REV.02,,C,N,N,UN,4606,2,2,13,"2,01","1094,0298",24,"4,6422",0,23,,,,,,,,90189099,,0,101,0,0,0,0,100,10/06/2026,,True,100,0,0,5102,6102,False,38,38,,False,"33,45",,,99|99|00,,False,,S,,0,0,999,0,0,0,0,0,0,0,0,0,,,,,0,0,000,000001,0,0,0,0,0,0,
388,4607,SUPORTE DO APLICADOR SONIC/FLUENCE REV.02,,C,N,N,UN,4607,2,2,11,35,"211,4286",109,"21,67",0,23,,,,,,,,90189099,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
389,13942,SUPORTE DO APLICADOR SONIC/FLUENCE REV.03,,C,N,N,UN,13942,0,0,13,"14,25","812,2807",130,"25,84",0,23,,,,,,,,90189099,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
390,3070,SUPORTE DO COPO DE ALUMINIO - APLICADOR VIBRIA_HIBRIDI,,C,N,N,UN,3070,4,4,30,25,80,45,"8,95",0,23,,,,,,,,90229091,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
391,2954,SUPORTE DO MOTOR - VIBROCELL,,C,N,N,UN,MP2954,1,1,9,52,"246,15",180,"35,79",0,23,,,,,,,,40069000,,0,000,,0,0,0,100,,12/06/2026,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
392,8200,SUPORTE METALICO HASTE LAMPADA MANOPLA PLASMA,,C,N,N,UN,SUMET08200,0,0,5,"0,42",-100,0,0,0,23,,,,,,,,84819090,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
393,3029040,SUPORTE PLASTICO PARA TRANSDUTOR,,C,N,N,UN,3029040,2,2,10,"15,8","374,6835",75,"14,91",0,23,,,,,,,,90189099,,0,101,0,0,0,0,100,,,True,100,0,0,5102,6102,False,75,75,,False,"33,45",,,99|99|00,,False,,S,,0,0,999,0,0,0,0,0,0,0,0,0,,,,,0,0,000,000001,0,0,0,0,0,0,
394,379,SUPORTE PLASTICO PARA TRANSDUTOR                                                 NS: 0000000241,,C,N,N,UN,3029040,0,0,16,"15,8",-100,0,0,0,23,,,,,,,,39269090,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
395,2071185,TAMPA COM COPO PARA CABECOTE HECCUS COM NTC                                      NS: 1493071001,,C,N,N,UN,2071185,0,0,3,"359,98",-100,0,0,0,23,,,,,,,,90330000,,0,000,,0,0,0,100,25/05/2026,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
396,2039165,TAMPA DIAMOND LINE - ROXA                                                        NS: 1453131001,,C,N,N,UN,2039165,0,0,2,"38,63","585,9953",265,"52,68",0,4,,,"01001003 - LASERPULSE 
01002002 - NEURODYN COM 10 CANAIS 
01002006 - NEURODYN EVOLUTION 
01002026 - NEURODYN ESTHETIC 
01004003 - SONOPULSE 1MHZ E 3MHZ ",IBRAMED ,,,C:\SHARMAQ\SHOficina\Fotos\Item_000002039165.jpg,39269090,,0,101,0,0,0,0,100,,,True,100,0,0,5102,6102,False,265,265,,False,"33,45",,,99|99|00,,False,,S,,0,0,999,0,0,0,0,0,0,0,0,0,,,,,0,0,000,000001,0,0,0,0,0,0,
397,51,TAMPA GABINETE MEGA - TRIATHERM,,C,N,N,UN,51,0,0,1,"177,8","175,5906",490,"97,42",0,23,,,,,,,,39269090,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
398,3029085,TAMPA GABINETE SAFIRA V2.0,,C,N,N,UN,3029085,2,2,8,110,"109,0909",230,"45,73",0,23,,,,,,,,39269090,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
399,602,TAMPA INJETADA LATERAL DIREITA CABECOTE VELOX,,C,N,N,UN,TPINJ006.02,1,1,11,"20,11","372,4018",95,"18,89",0,23,,,,,,,,90189099,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
400,502,TAMPA INJETADA LATERAL ESQUERDA CABECOTE VELOX,,C,N,N,UN,TPINJ005.02,1,1,11,"20,11","372,4018",95,"18,89",0,23,,,,,,,,90189099,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
401,315,TAMPA RUBI LINE,,C,N,N,UN,2039168,0,0,1,"35,2","553,125","229,9","45,71",0,4,,,"01002027 - NEURODYN 
01008002 - SONOPULSE II",IBRAMED ,,,C:\SHARMAQ\SHOFICINA\FOTOS\ITEM_000000000315.JPG,39269090,,0,101,0,0,0,0,100,,,True,100,0,0,5102,6102,False,"229,9","229,9",,False,"33,45",,,99|99|00,,False,,S,,0,0,999,0,0,0,0,0,0,0,0,0,,,,,0,0,000,000001,0,0,0,0,0,0,
402,3027176,TECLADO MEMBRANA HECCUS - VS. 02,,C,N,N,UN,3027176,2,2,7,"74,63","147,8896",185,"36,78",0,23,,,,,,,,39199090,,0,000,,0,0,0,100,25/05/2026,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
403,2826,TERMINAL FEMEA P/CONECTOR FEMEA AMP,,C,N,N,UN,2826,5,5,60,"2,65","213,2075","8,3","1,65",0,23,,,,,,,,85369090,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
404,2110065,TFC - PLACA FONTE CHAVEADA 78V - 400W (VENDAS)                                   NS: 1235550008,,C,N,N,UN,2110065,0,0,3,"233,76",-100,0,0,0,23,,,,,,,,85389010,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
405,2110070,TFC- PLACA DERMOSTEAM,,C,N,N,UN,2110070,2,2,3,295,"1,6949",300,"59,64",0,23,,,,,,,,90189099,,0,000,,0,0,0,100,11/06/2026,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
406,1101,TRAFO BOBINA MANOPLA PLASMA - ARTIS E MEDIC AZUL - DOMCOIL R01,,C,N,N,UN,TRBOB01101,0,0,2,"82,98",-100,0,0,0,23,,,,,,,,85045090,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
407,80030143,TRAFO HV EPC19 15W,,C,N,N,UN,80030143,0,0,2,"48,84",-100,0,0,0,23,,,,,,,,85043119,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
408,7596,TRANSDUTOR 1/3MHZ-38MM / VIBRIA MAXX - HIBRIDI,,C,N,N,UN,7596,3,3,2,"140,75","63,4103",230,"45,73",0,23,,,,,,,,85416010,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
409,12797,TRANSDUTOR APLICADOR US BAIXA FREQUENCIA R02,,C,N,N,UN,12797,1,1,0,"471,07","69,6139",799,"158,85",0,23,,,,,,,,85416090,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
410,3434,TRANSDUTOR FISIO HEAD MONOFREQUENCY 3 MHZ,,C,N,N,UN,3434,0,0,1,"162,67","65,9802",270,"53,68",0,23,,,,,,,,90189099,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
411,1463950,TRANSDUTOR NARNIAH CORPORAL USINADO - ID DE MP 144056-0,,C,N,N,UN,1463950,0,0,0,"91,23","234,3198",305,"60,757",0,23,,,,,,,,85416090,,0,101,0,0,0,0,100,22/06/2026,,True,100,0,0,5102,6102,False,295,295,,False,"34,33",,,99|99|00,,False,,S,,0,0,999,0,0,0,0,0,0,0,0,0,,,,,0,0,000,000001,0,0,0,0,0,0,
412,1463969,TRANSDUTOR NARNIAH FACIAL USINADO - ID DE MP 144057-8,,C,N,N,UN,1463969,0,0,0,"208,86","143,7039",509,"101,3944",0,23,,,,,,,,85416090,,0,101,0,0,0,0,100,22/06/2026,,True,100,0,0,5102,6102,False,448,448,,False,"34,33",,,99|99|00,,False,,S,,0,0,999,0,0,0,0,0,0,0,0,0,,,,,0,0,000,000001,0,0,0,0,0,0,
413,3026157,TRANSDUTOR PEELING ULTRASONICO COM CONECTOR DB9                                  NS: 0000000034,,C,N,N,UN,3026157,0,0,2,"271,75","95,0322",530,"105,37",0,23,,,,,,,,39100090,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
414,3682,TRANSFORMADOR FONTE BEAUTY STEAM REV.01,,C,N,N,UN,3682,0,0,10,"57,38",-100,0,0,0,23,,,,,,,,85043199,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
415,5369,TRAVA DO SUPORTE APLICADOR FACIAL REV.02,,C,N,N,UN,5369,2,2,3,"9,8","82,6531","17,9","3,4757",0,20,,,,HTM,,,,90189099,,0,102,0,0,0,0,100,08/07/2026,,True,100,0,0,5102,6102,False,"17,9","17,9",,False,"33,45",,,99|99|00,,False,,S,,0,0,999,0,0,0,0,0,0,0,0,0,,,,,0,0,000,000001,0,0,0,0,0,0,
416,3065,TRAVA INTERNA- APLICADOR VIBRIA- HIBRIDI,,C,N,N,UN,3065,3,3,10,30,50,45,"8,95",0,23,,,,,,,,90189099,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
417,1739,TUBO PVC ATOXICO CINZA - MANGUEIRA VIBROCELL,,C,N,N,UN,MP1739,0,0,8,95,300,380,"75,55",0,23,,,,,,,,39173900,,0,000,,0,0,0,100,06/07/2026,30/06/2026,True,100,0,0,5102,6102,False,380,380,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
418,3022001,VALVULA 811A                                                                     NS: 0000030775,,C,N,N,UN,3022001,0,0,3,"446,45",-100,0,0,0,23,,,,,,,,85408910,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
419,3645,VENTILADOR 40X40X10 12V HB,,C,N,N,UN,3645,2,2,1,"63,76","72,522",110,"21,87",0,23,,,,,,,,84145990,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
420,218,VENTILADOR 60X60X10 12V HS,,C,N,N,UN,218,2,2,19,"42,05","137,81",100,"19,88",0,23,,,,,,,,84145990,,0,000,,0,0,0,100,26/06/2026,28/05/2026,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
421,3025003,VENTOSA ROLETE 60MM                                                              NS: 0000000194,,C,N,N,UN,3025003,0,0,2,"72,22","121,4068","159,9","31,79",0,23,,,,,,,,90330000,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
423,25002415,PCI MONTADA PCIK7W01R00 - PCI PAINEL NOVO US,,C,N,N,,25002415,0,0,-2,"910,71","64,7067",1500,"299,4012",1,7,,,,,,PCI MONTADA PCIK7W01R00 ,,85389010,,0,101,0,18,100,0,100,12/06/2026,,True,100,0,0,5102,6102,False,1500,1500,,False,"27,92",,,99|99|00,,False,,S,,0,0,999,0,0,0,0,0,0,0,0,0,,,,,0,0,0-1,1,0,0,0,0,0,0,
424,3027199,ADESIVO PAINEL NEURODYN,,C,N,N,,03027199,0,0,1,209,"81,8182",380,"75,6972",1,23,,,,,,ADESIVO PAINEL NEURODYN,C:\SHARMAQ\SHOficina\Fotos\Item_000003027199.jpg,39199090,,0,101,0,18,100,0,100,10/06/2026,,True,100,0,0,5102,6102,False,380,380,,False,"40,33",,,99|99|00,,False,,S,,0,0,999,0,0,0,0,0,0,0,0,0,,,,,0,0,0-1,1,0,0,0,0,0,0,
425,192,ADESIVO VIBROCELL,IDENTIFICAÇÃO VISUAL,C,N,N,,192,0,0,33,0,0,0,0,0,8,,,,SHOPLIBRE COMERCIAL LTDA,,,,39199090,,0,102,0,0,0,0,100,22/06/2026,,True,100,0,0,5102,6102,False,0,0,,False,"37,13",,,01|01|00,,False,,S,,0,0,999,0,0,0,0,0,0,0,0,0,,,,,0,0,000,000001,0,0,0,0,0,0,
426,194,ROLAMENTO,ESTRUTURA,C,N,N,,194,0,0,5,0,0,0,0,0,9,"
",,,CHINA,,,,90189099,,0,102,0,0,0,0,100,25/06/2026,,True,100,0,0,5102,6102,False,0,0,,False,"33,45",,,01|01|00,,False,,S,,0,0,999,0,0,0,0,0,0,0,0,0,,,,,0,0,000,000001,0,0,0,0,0,0,
458,21200021,ALCOOL ISOPROPILICO,,C,N,N,UN,21200021,0,0,36,"27,69",0,0,0,0,19,,,,,,ALCOOL ISOPROPILICO,,29051220,,0,00,,0,0,0,100,,27/05/2026,True,100,0,0,,,False,0,0,7898919608058,False,0,,,,,False,,S,,0,0,999,,0,0,18,"4,98",0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
429,3027862,ETIQUETA IDENTIFICAÇÃO PROBE,IDENTIFICAÇÃO,C,N,N,,3027862,0,0,1,0,0,0,0,0,23,"
",,,IBRAMED,,,,39219019,,0,102,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,0?|0?|0?,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
430,10042,ETIQUETA BEAUTY STEAM MAXX,IDENTIFICAÇÃO,C,N,N,,10042,0,0,1,0,0,0,0,0,23,"
",,,HTM,,,,39219019,,0,102,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,0?|0?|0?,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
431,10403,ADESIVO NUMERO SERIE APLICADOR ACRUS R01,IDENTIFICAÇÃO,C,N,N,,10403,0,0,2,0,0,0,0,0,23,"
",,,HTM,,,,39219019,,0,102,0,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,"35,93",,,01|01|00,,False,,S,,0,0,999,0,0,0,0,0,0,0,0,0,,,,,0,0,000,000001,0,0,0,0,0,0,
432,3049123,CABO DO APLICADOR - FAMILIA ULTRASSOM/SONOPULSE - MONTADO,,C,N,N,,03049123,0,0,0,"31,5","598,4127",220,"43,8247",1,23,,,,,,CB ULTRASSOM/SONOPULSE,,85444200,,0,101,0,18,100,0,100,27/05/2026,,True,100,0,0,5102,6102,False,225,230,,False,"28,21",,,99|99|00,,False,,S,,0,0,999,0,0,0,0,0,0,0,0,0,,,,,0,0,0-1,1,0,0,0,0,0,0,
433,3017068,MANGUEIRA DE PROTEÇÃO,HIDRÁULICA,C,N,N,UN,3017068,5,5,2,0,0,0,0,0,23,,,,IBRAMED,,,,39173900,,0,102,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,0?|0?|0?,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
434,2110730,CABO APLICADOR SONOFOCUS CORPORAL,CABOS E CHICOTES,C,N,N,UN,2110730,5,5,1,0,0,0,0,0,23,,,,IBRAMED,,,,90189099,,0,102,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,0?|0?|0?,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
435,3038272,MANGUEIRA EM SILICONE,HIDRÁULICA,C,N,N,UN,3038272,5,5,2,0,0,0,0,0,23,,,,IBRAMED,,,,39173900,,0,102,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,0?|0?|0?,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
436,3073169,CHICOTE CABO APLICADOR FACIAL,CABOS E CHICOTES,C,N,N,UN,3073169,5,5,1,0,0,0,0,0,23,,,,IBRAMED,,,,90189099,,0,102,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,0?|0?|0?,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
438,25001429,CABO AVATAR,CABOS E CHICOTES,C,N,N,UN,25001429,5,5,2,0,0,0,0,0,23,,,,KLD,,,,85444200,,0,102,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,0?|0?|0?,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
439,80018371,SUPORTE ESQUERDO APLICADOR KAVYS,ESTRUTURA,C,N,N,UN,80018371,5,5,0,0,0,0,0,0,23,,,,KLD,,,,90189099,,0,102,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,0?|0?|0?,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
440,3027057,ADESIVO PAINEL SONOPULSE II,IDENTIFICAÇÃO VISUAL,C,N,N,UN,3027057,5,5,4,0,0,0,0,0,23,,,,IBRAMED,,,,39199090,,0,102,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,0?|0?|0?,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
451,3017011,"CABO PONTA DE PROVA EXTRA-FLEXIVEL 0,30MM2 - PRETO                               Ns: 0000000030",,C,N,N,MT,03017011,0,0,1,"2,72",0,0,0,0,4,,,,,,CB PONTA PROVA EXTRA-FLEX,,85369040,,0,10,,0,0,0,100,,15/05/2026,True,100,0,0,,,False,0,0,,False,0,,,,,False,,S,,0,0,999,,"3,71","0,25",18,"0,42",0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
