Codigo/SKU;Descricao;Estoque MGV;Estoque Bling;Diferenca Saldo;NCM MGV;NCM Bling;Preco MGV (R$);Preco Bling (R$);Status;Diagnostico Divergencias
"03073007";"CHICOTE CLUSTER P1 MONTADO";0;0;0;"85444200";"";57.60;57.60;"FISCAL_DIVERGENCE";"NCM divergente: MGV (85444200) vs Bling (Não preenchido)"
"3073007";"CHICOTE CLUSTER P1 MONTADO                                                       NS: 0000000004";3;0;3;"85444900";"";0.00;92.94;"QTY_DIVERGENCE";"Estoque divergente: MGV (3) vs Bling (0) [Dif: +3] | NCM divergente: MGV (85444900) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 92.94)"
"2071219";"CHICOTE CONECTOR PEDAL";1;0;1;"85444200";"";27.00;27.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (1) vs Bling (0) [Dif: +1] | NCM divergente: MGV (85444200) vs Bling (Não preenchido)"
"02071219";"CHICOTE CONECTOR PEDAL                                                           Ns: 1233130003";0;0;0;"85444200";"";20.80;20.80;"FISCAL_DIVERGENCE";"NCM divergente: MGV (85444200) vs Bling (Não preenchido)"
"3073239";"CHICOTE PLACA CONTROLE CONECTOR DE SAIDA - THORK SAFIRA - MONTADO";0;0;0;"85444200";"";221.50;221.50;"FISCAL_DIVERGENCE";"NCM divergente: MGV (85444200) vs Bling (Não preenchido)"
"1700";"CI PTH TO-39 PN MLX90614ESFDCH000TU";1;0;1;"85423120";"";0.00;1154.12;"QTY_DIVERGENCE";"Estoque divergente: MGV (1) vs Bling (0) [Dif: +1] | NCM divergente: MGV (85423120) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 1154.12)"
"80060119";"CIRCUITO INTEGRADO RT9193-33GB SMD";3;0;3;"85423190";"";0.00;42.11;"QTY_DIVERGENCE";"Estoque divergente: MGV (3) vs Bling (0) [Dif: +3] | NCM divergente: MGV (85423190) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 42.11)"
"5000";"COBERTURA COM PAINEL F PLUS ADPAI210.00";2;0;2;"90189099";"";890.50;890.50;"QTY_DIVERGENCE";"Estoque divergente: MGV (2) vs Bling (0) [Dif: +2] | NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"6300";"COBERTURA COM PAINEL MANOPLA VELOX ADPAI129.00";5;0;5;"90189099";"";0.00;209.60;"QTY_DIVERGENCE";"Estoque divergente: MGV (5) vs Bling (0) [Dif: +5] | NCM divergente: MGV (90189099) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 209.60)"
"3600";"COBERTURA COM PAINEL OXY ADPAI089.05";2;0;2;"90189099";"";0.00;344.27;"QTY_DIVERGENCE";"Estoque divergente: MGV (2) vs Bling (0) [Dif: +2] | NCM divergente: MGV (90189099) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 344.27)"
"3800";"COBERTURA COM PAINEL OXY ADPAI158.01";2;0;2;"90189099";"";0.00;277.92;"QTY_DIVERGENCE";"Estoque divergente: MGV (2) vs Bling (0) [Dif: +2] | NCM divergente: MGV (90189099) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 277.92)"
"354";"COBERTURA COM PAINEL OXY ADPAI166.00";0;0;0;"90189099";"";389.00;389.00;"FISCAL_DIVERGENCE";"NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"376";"COBERTURA COM PAINEL OXY ADPAI166.00";3;0;3;"90189099";"";0.00;176.58;"QTY_DIVERGENCE";"Estoque divergente: MGV (3) vs Bling (0) [Dif: +3] | NCM divergente: MGV (90189099) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 176.58)"
"4600";"COBERTURA COM PAINEL SPECTRA ADPAI029.03";2;0;2;"90189099";"";860.00;860.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (2) vs Bling (0) [Dif: +2] | NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"4700";"COBERTURA COM PAINEL SPECTRA ADPAI031.03";2;0;2;"90189099";"";0.00;834.69;"QTY_DIVERGENCE";"Estoque divergente: MGV (2) vs Bling (0) [Dif: +2] | NCM divergente: MGV (90189099) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 834.69)"
"4800";"COBERTURA COM PAINEL SPECTRA ADPAI209.00";0;0;0;"90189099";"";959.70;959.70;"FISCAL_DIVERGENCE";"NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"4900";"COBERTURA COM PAINEL ULTRA DERM ADPAI011.00";0;0;0;"90189099";"";890.50;890.50;"FISCAL_DIVERGENCE";"NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"3067019";"COIFA DE PROTECAO EXCENTRICA MODELLATA";7;0;7;"90189099";"";140.00;140.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (7) vs Bling (0) [Dif: +7] | NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"03067019";"COIFA DE PROTECAO EXCENTRICA MODELLATA                                           Ns: 0000000058";0;0;0;"90189099";"";16.10;16.10;"FISCAL_DIVERGENCE";"NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"499";"COMPRESSOR";4;0;4;"84148019";"";900.00;900.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (4) vs Bling (0) [Dif: +4] | NCM divergente: MGV (84148019) vs Bling (Não preenchido)"
"1425";"COMPRESSOR 220V FUJIA";1;0;1;"84148019";"";900.00;900.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (1) vs Bling (0) [Dif: +1] | NCM divergente: MGV (84148019) vs Bling (Não preenchido)"
"4465";"COMPRESSOR ANTIGO NS";1;0;1;"84148019";"";620.00;620.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (1) vs Bling (0) [Dif: +1] | NCM divergente: MGV (84148019) vs Bling (Não preenchido)"
"200";"CONECTOR CIRCULAR FEMEA 8 VIAS";1;0;1;"85369090";"";480.00;480.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (1) vs Bling (0) [Dif: +1] | NCM divergente: MGV (85369090) vs Bling (Não preenchido)"
"546";"CONECTOR DB9 PC";47;0;47;"85369040";"";49.90;49.90;"QTY_DIVERGENCE";"Estoque divergente: MGV (47) vs Bling (0) [Dif: +47] | NCM divergente: MGV (85369040) vs Bling (Não preenchido)"
"65";"CONECTOR E CONJUNTO DE CABOS DA PONTEIRA S BODY L: AUTO068965";2;0;2;"90189099";"";2922.00;2922.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (2) vs Bling (0) [Dif: +2] | NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"2823";"CONECTOR FEMEA AMP 16 VIAS";9;0;9;"85369090";"";63.50;63.50;"QTY_DIVERGENCE";"Estoque divergente: MGV (9) vs Bling (0) [Dif: +9] | NCM divergente: MGV (85369090) vs Bling (Não preenchido)"
"4347";"CONECTOR FEMEA CPC PLASTICO ROSCA MACHO";1;0;1;"39174090";"";0.00;72.93;"QTY_DIVERGENCE";"Estoque divergente: MGV (1) vs Bling (0) [Dif: +1] | NCM divergente: MGV (39174090) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 72.93)"
"13845";"CONECTOR FEMEA DE SAIDA NEEDLE RF";2;0;2;"85369090";"";459.00;459.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (2) vs Bling (0) [Dif: +2] | NCM divergente: MGV (85369090) vs Bling (Não preenchido)"
"7251";"CONECTOR FEMEA PLASTICO 18 PINOS RF MONTADO";-2;0;-2;"85369090";"";440.00;440.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (-2) vs Bling (0) [Dif: -2] | NCM divergente: MGV (85369090) vs Bling (Não preenchido)"
"8956";"CONECTOR FEMEA PLASTICO 18 PINOS VIBRIA MAXX";2;0;2;"85369040";"";320.00;320.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (2) vs Bling (0) [Dif: +2] | NCM divergente: MGV (85369040) vs Bling (Não preenchido)"
"11803";"CONECTOR MACHO PLASTICO COM TERMINAIS SD-1S-79 (IMP)";2;0;2;"85472090";"";720.00;720.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (2) vs Bling (0) [Dif: +2] | NCM divergente: MGV (85472090) vs Bling (Não preenchido)"
"4153";"CONECTOR MEDICO FEMEA 3 VIAS";4;0;4;"85369040";"";60.00;60.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (4) vs Bling (0) [Dif: +4] | NCM divergente: MGV (85369040) vs Bling (Não preenchido)"
"6145";"CONECTOR MEDICO FEMEA 4 VIAS 90º P/PCI";10;0;10;"85369090";"";250.00;250.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (10) vs Bling (0) [Dif: +10] | NCM divergente: MGV (85369090) vs Bling (Não preenchido)"
"6146";"CONECTOR MEDICO FEMEA 8 VIAS 90Â° P/ PCI";9;0;9;"85369040";"";175.80;175.80;"QTY_DIVERGENCE";"Estoque divergente: MGV (9) vs Bling (0) [Dif: +9] | NCM divergente: MGV (85369040) vs Bling (Não preenchido)"
"23";"CONECTOR S-BODY (MAQUINA) L: AUTO068904";1;0;1;"90189099";"";1890.50;1890.50;"QTY_DIVERGENCE";"Estoque divergente: MGV (1) vs Bling (0) [Dif: +1] | NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"3015335";"CONECTOR SL 2P SERIE I 10 PINOS CINZA SOQUETE COM ARRUELA FRONTAL";1;0;1;"85369040";"";380.00;380.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (1) vs Bling (0) [Dif: +1] | NCM divergente: MGV (85369040) vs Bling (Não preenchido)"
"3301";"CONEXAO UNIAO USINADO PAINEL OXITONE R01";11;0;11;"76169900";"";399.90;399.90;"QTY_DIVERGENCE";"Estoque divergente: MGV (11) vs Bling (0) [Dif: +11] | NCM divergente: MGV (76169900) vs Bling (Não preenchido)"
"1736221";"CONJUNTO ADESIVO APLICADOR OMER SMART";1;0;1;"39199090";"";0.00;7.92;"QTY_DIVERGENCE";"Estoque divergente: MGV (1) vs Bling (0) [Dif: +1] | NCM divergente: MGV (39199090) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 7.92)"
"3027558";"CONJUNTO ADESIVO PROBE 1  - LED RGB - INMETRO                                    NS: 0000000013";4;0;4;"39199090";"";30.00;30.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (4) vs Bling (0) [Dif: +4] | NCM divergente: MGV (39199090) vs Bling (Não preenchido)"
"3027559";"CONJUNTO ADESIVO PROBE 2 - LED 850NM - INMETRO                                   NS: 0000000016";3;0;3;"39199090";"";30.00;30.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (3) vs Bling (0) [Dif: +3] | NCM divergente: MGV (39199090) vs Bling (Não preenchido)"
"3027639";"CONJUNTO ADESIVO PROBE 3 - LASER 660NM - 200MW - INMETRO                         NS: 0000000017";3;0;3;"39199090";"";19.48;19.48;"QTY_DIVERGENCE";"Estoque divergente: MGV (3) vs Bling (0) [Dif: +3] | NCM divergente: MGV (39199090) vs Bling (Não preenchido)"
"3027641";"CONJUNTO ADESIVO PROBE 4 - LASER 808NM - 260MW - INMETRO                         NS: 0000000018";7;0;7;"39199090";"";30.00;30.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (7) vs Bling (0) [Dif: +7] | NCM divergente: MGV (39199090) vs Bling (Não preenchido)"
"3027565";"CONJUNTO ADESIVO PROBE 5  - LASER 904NM   - INMETRO                              NS: 0000000027";1;0;1;"39199090";"";35.00;35.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (1) vs Bling (0) [Dif: +1] | NCM divergente: MGV (39199090) vs Bling (Não preenchido)"
"03027565";"CONJUNTO ADESIVO PROBE 5  - LASER 904NM   - INMETRO                              Ns: 0000000040";0;0;0;"39199090";"";14.40;14.40;"FISCAL_DIVERGENCE";"NCM divergente: MGV (39199090) vs Bling (Não preenchido)"
"3027962";"CONJUNTO ADESIVO VINIL APLICADOR FACIAL SONOFOCUS";1;0;1;"39199090";"";5.00;5.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (1) vs Bling (0) [Dif: +1] | NCM divergente: MGV (39199090) vs Bling (Não preenchido)"
"BLING-16672530988";"CONJUNTO ADESIVO VINIL APLICADOR FACIAL SONOFOCUS                                Ns: 0000000002";0;0;0;"39199090";"";0.96;0.96;"FISCAL_DIVERGENCE";"NCM divergente: MGV (39199090) vs Bling (Não preenchido)"
"BLING-16672530982";"CONJUNTO ADESIVO VINIL APLICADOR FACIAL SONOFOCUS                                Ns: 0000000002";0;0;0;"39199090";"";0.96;0.96;"FISCAL_DIVERGENCE";"NCM divergente: MGV (39199090) vs Bling (Não preenchido)"
"1212";"CONJUNTO CALDEIRA";3;0;3;"90189099";"";455.00;455.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (3) vs Bling (0) [Dif: +3] | NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"10749";"CONJUNTO CALDEIRA R03";8;0;8;"90189099";"";635.00;635.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (8) vs Bling (0) [Dif: +8] | NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"3029141";"CONJUNTO GABINETE APLICADOR CRIO 360 PLACA";5;0;5;"90189099";"";380.00;380.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (5) vs Bling (0) [Dif: +5] | NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"3025065";"CONJUNTO PONTEIRA APLICADOR RESFRIADOR - HOOKE                                   NS: 0000000060";2;0;2;"70200090";"";0.00;117.23;"QTY_DIVERGENCE";"Estoque divergente: MGV (2) vs Bling (0) [Dif: +2] | NCM divergente: MGV (70200090) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 117.23)"
"25010220";"COPO ALUMINIO LONGITUDINAL ANODIZADO THF1402 (OCTOPOLAR)";24;0;24;"90330000";"";87.50;87.50;"QTY_DIVERGENCE";"Estoque divergente: MGV (24) vs Bling (0) [Dif: +24] | NCM divergente: MGV (90330000) vs Bling (Não preenchido)"
"02071572";"COPO APLICADOR FACIAL                                                            Ns: 1520770016";0;0;0;"70179000";"";184.80;184.80;"FISCAL_DIVERGENCE";"NCM divergente: MGV (70179000) vs Bling (Não preenchido)"
"BLING-16683621097";"COPO APLICADOR FACIAL                                                            Ns: 1565190009";0;0;0;"70179000";"";184.80;184.80;"FISCAL_DIVERGENCE";"NCM divergente: MGV (70179000) vs Bling (Não preenchido)"
"473";"COPO LF MINI TRANSPARENTE";8;0;8;"70179000";"";0.00;1.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (8) vs Bling (0) [Dif: +8] | NCM divergente: MGV (70179000) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 1.00)"
"2039657";"COPO P/ TAMPA DO APLICADOR ULTRASSOM HECCUS TURBO";12;0;12;"90189099";"";220.00;220.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (12) vs Bling (0) [Dif: +12] | NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"80018142";"CORPO APLICADOR AZUL MANTHUS";3;0;3;"90189099";"";0.00;1.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (3) vs Bling (0) [Dif: +3] | NCM divergente: MGV (90189099) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 1.00)"
"80018261";"CORPO APLICADOR BRANCO MANTHUS";2;0;2;"90189099";"";90.00;90.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (2) vs Bling (0) [Dif: +2] | NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"80018163";"CORPO APLICADOR LILÁS MANTHUS";6;0;6;"90189099";"";0.00;1.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (6) vs Bling (0) [Dif: +6] | NCM divergente: MGV (90189099) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 1.00)"
"3029101";"CORPO APLICADOR MODELLATA";2;0;2;"39269090";"";366.00;366.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (2) vs Bling (0) [Dif: +2] | NCM divergente: MGV (39269090) vs Bling (Não preenchido)"
"3029003";"CORPO CABECOTE HECCUS                                                            NS: 0000000084";1;0;1;"39095029";"";0.00;183.38;"QTY_DIVERGENCE";"Estoque divergente: MGV (1) vs Bling (0) [Dif: +1] | NCM divergente: MGV (39095029) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 183.38)"
"3029076";"CORPO DA PROBE                                                                   NS: 0000000044";12;0;12;"39269090";"";160.00;160.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (12) vs Bling (0) [Dif: +12] | NCM divergente: MGV (39269090) vs Bling (Não preenchido)"
"10445";"CORPO DIREITO DO APLICADOR ACRUS TRIPLE WAVE";6;0;6;"39269090";"";210.00;210.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (6) vs Bling (0) [Dif: +6] | NCM divergente: MGV (39269090) vs Bling (Não preenchido)"
"10435";"CORPO DIREITO DO CONECTOR APLICADOR ACRUS TRIPLE WAVE";5;0;5;"39269090";"";0.00;32.90;"QTY_DIVERGENCE";"Estoque divergente: MGV (5) vs Bling (0) [Dif: +5] | NCM divergente: MGV (39269090) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 32.90)"
"3029090";"CORPO DO APLICADOR DISCO NEARTEK";10;0;10;"90189099";"";60.00;60.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (10) vs Bling (0) [Dif: +10] | NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"3029091";"CORPO DO APLICADOR DIVERSOS NEARTEX";10;0;10;"90189099";"";60.00;60.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (10) vs Bling (0) [Dif: +10] | NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"7950";"CORPO DO APLICADOR MEDICINA ESTETICA - PARTE INF. ROSCA R02";10;0;10;"90189099";"";60.00;60.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (10) vs Bling (0) [Dif: +10] | NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"2864";"CORPO DO APLICADOR MEDICINA ESTETICA - PARTE SUPERIOR";6;0;6;"90189099";"";60.00;60.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (6) vs Bling (0) [Dif: +6] | NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"12796";"CORPO DO APLICADOR US BAIXA FREQUENCIA";0;0;0;"90330000";"";219.00;219.00;"FISCAL_DIVERGENCE";"NCM divergente: MGV (90330000) vs Bling (Não preenchido)"
"3029052";"CORPO DO CABECOTE HECCUS - COR PEROLA";0;0;0;"39269090";"";365.00;365.00;"FISCAL_DIVERGENCE";"NCM divergente: MGV (39269090) vs Bling (Não preenchido)"
"7677";"CORPO DO CABECOTE SNC COM ROSCA INJETADO";6;0;6;"39269090";"";180.00;180.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (6) vs Bling (0) [Dif: +6] | NCM divergente: MGV (39269090) vs Bling (Não preenchido)"
"3025050";"CORPO DO FILTRO";3;0;3;"84212990";"";0.00;1.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (3) vs Bling (0) [Dif: +3] | NCM divergente: MGV (84212990) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 1.00)"
"10433";"CORPO ESQUERDO DO APLICADOR ACRUS TRIPLE WAVE";6;0;6;"39269090";"";210.00;210.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (6) vs Bling (0) [Dif: +6] | NCM divergente: MGV (39269090) vs Bling (Não preenchido)"
"10434";"CORPO ESQUERDO DO CONECTOR APLICADOR ACRUS TRIPLE WAVE";5;0;5;"39269090";"";0.00;32.90;"QTY_DIVERGENCE";"Estoque divergente: MGV (5) vs Bling (0) [Dif: +5] | NCM divergente: MGV (39269090) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 32.90)"
"603";"CRISTAL 40 KHZ";4;0;4;"85416090";"";0.00;1.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (4) vs Bling (0) [Dif: +4] | NCM divergente: MGV (85416090) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 1.00)"
"4908";"CRISTAL DE QUARTZO MONTADO APLICADOR INTERCAMBIAVEL (IMP)";0;0;0;"85439090";"";0.00;2681.13;"FISCAL_DIVERGENCE";"NCM divergente: MGV (85439090) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 2681.13)"
"5638";"CUBA DO APLICADOR GRANDE BEAUTY SHAPE (IMP)";0;0;0;"39269090";"";0.00;368.87;"FISCAL_DIVERGENCE";"NCM divergente: MGV (39269090) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 368.87)"
"5666";"CUBA DO APLICADOR MEDIO BEAUTY SHAPE (IMP)";1;0;1;"39269090";"";0.00;411.33;"QTY_DIVERGENCE";"Estoque divergente: MGV (1) vs Bling (0) [Dif: +1] | NCM divergente: MGV (39269090) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 411.33)"
"23198";"Cx inspeção esgoto 100mm com tampa reforçada tigre";0;0;0;"39269090";"";329.90;329.90;"FISCAL_DIVERGENCE";"NCM divergente: MGV (39269090) vs Bling (Não preenchido)"
"3019008";"DE275 - 102N06A                                                                  NS: 0000000037";0;0;0;"85423939";"";157.00;157.00;"FISCAL_DIVERGENCE";"NCM divergente: MGV (85423939) vs Bling (Não preenchido)"
"2000000000006";"DERMOTONUS ESTETIC IBRAMED";0;0;0;"90189099";"";250.00;250.00;"FISCAL_DIVERGENCE";"NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"2638";"DIODO LASER 658NM - 180MW";2;0;2;"85414112";"";0.00;237.06;"QTY_DIVERGENCE";"Estoque divergente: MGV (2) vs Bling (0) [Dif: +2] | NCM divergente: MGV (85414112) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 237.06)"
"004501";"DIODO LASER 904NM - 75W";1;0;1;"85414124";"";570.00;570.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (1) vs Bling (0) [Dif: +1] | NCM divergente: MGV (85414124) vs Bling (Não preenchido)"
"3011015";"DIODO ULTRAFAST MUR / URP860 /  UGT8JT-E3/45                                     NS: 0000000113";4;0;4;"85411099";"";10.00;10.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (4) vs Bling (0) [Dif: +4] | NCM divergente: MGV (85411099) vs Bling (Não preenchido)"
"03025236";"DISCO BASE DE ACOPLAMENTO PARA MOTOR MODELLATA                                   Ns: 0000000065";0;0;0;"84145990";"";51.52;51.52;"FISCAL_DIVERGENCE";"NCM divergente: MGV (84145990) vs Bling (Não preenchido)"
"03012009";"DISPLAY GRAFICO 128 X 64                                                         Ns: 0000000168";0;0;0;"90189099";"";70.56;70.56;"FISCAL_DIVERGENCE";"NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"5972";"DISPLAY LCD 128X64";2;0;2;"85312000";"";0.00;197.55;"QTY_DIVERGENCE";"Estoque divergente: MGV (2) vs Bling (0) [Dif: +2] | NCM divergente: MGV (85312000) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 197.55)"
"3012010";"DISPLAY TFT 7                                                                    NS: 0000000174";1;0;1;"85241100";"";0.00;1757.25;"QTY_DIVERGENCE";"Estoque divergente: MGV (1) vs Bling (0) [Dif: +1] | NCM divergente: MGV (85241100) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 1757.25)"
"3038037";"DISSIPADOR ANODIZADO KM602 - 30MM                                                NS: 0000000372";4;0;4;"84195090";"";10.00;10.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (4) vs Bling (0) [Dif: +4] | NCM divergente: MGV (84195090) vs Bling (Não preenchido)"
"551";"ELETRODO ADESIVO 4X4CM";38;0;38;"90189099";"";0.00;1.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (38) vs Bling (0) [Dif: +38] | NCM divergente: MGV (90189099) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 1.00)"
"5";"ELETRODO CAUTERIZADOR";5;0;5;"70179000";"";0.00;25.50;"QTY_DIVERGENCE";"Estoque divergente: MGV (5) vs Bling (0) [Dif: +5] | NCM divergente: MGV (70179000) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 25.50)"
"2";"ELETRODO CEBOLAO";4;0;4;"70179000";"";0.00;25.50;"QTY_DIVERGENCE";"Estoque divergente: MGV (4) vs Bling (0) [Dif: +4] | NCM divergente: MGV (70179000) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 25.50)"
"3";"ELETRODO CEBOLINHA";5;0;5;"70179000";"";0.00;25.50;"QTY_DIVERGENCE";"Estoque divergente: MGV (5) vs Bling (0) [Dif: +5] | NCM divergente: MGV (70179000) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 25.50)"
"001087";"ELETRODO COM ESPONJA 13 X 10 CM";4;0;4;"90189099";"";65.00;65.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (4) vs Bling (0) [Dif: +4] | NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"3026180";"ELETRODO CONDUTIVO 8CMX 7,5CM PRETO                                              NS: 0000000050";8;0;8;"39269090";"";0.00;13.55;"QTY_DIVERGENCE";"Estoque divergente: MGV (8) vs Bling (0) [Dif: +8] | NCM divergente: MGV (39269090) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 13.55)"
